"DB_ID","Pathway source","Pathway ID","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","Pathway associated genes","p_value","fdr","Pathway"
"GO_CC","compartments","GO:0016020",122,9523,9606,"9606.ENSP00000037502,9606.ENSP00000072644,9606.ENSP00000216115,9606.ENSP00000216211,9606.ENSP00000219097,9606.ENSP00000219481,9606.ENSP00000220062,9606.ENSP00000221730,9606.ENSP00000221978,9606.ENSP00000246957,9606.ENSP00000247153,9606.ENSP00000247986,9606.ENSP00000249887,9606.ENSP00000251372,9606.ENSP00000253799,9606.ENSP00000254661,9606.ENSP00000255082,9606.ENSP00000258772,9606.ENSP00000262300,9606.ENSP00000262648,9606.ENSP00000264036,9606.ENSP00000264279,9606.ENSP00000264664,9606.ENSP00000265641,9606.ENSP00000265769,9606.ENSP00000267101,9606.ENSP00000278568,9606.ENSP00000281441,9606.ENSP00000287585,9606.ENSP00000287842,9606.ENSP00000295962,9606.ENSP00000296280,9606.ENSP00000297904,9606.ENSP00000299106,9606.ENSP00000299626,9606.ENSP00000301599,9606.ENSP00000303942,9606.ENSP00000304422,9606.ENSP00000306449,9606.ENSP00000306888,9606.ENSP00000308361,9606.ENSP00000310696,9606.ENSP00000311648,9606.ENSP00000312326,9606.ENSP00000312999,9606.ENSP00000316861,9606.ENSP00000320604,9606.ENSP00000322568,9606.ENSP00000324173,9606.ENSP00000325681,9606.ENSP00000327760,9606.ENSP00000327786,9606.ENSP00000327801,9606.ENSP00000329127,9606.ENSP00000330393,9606.ENSP00000330945,9606.ENSP00000333938,9606.ENSP00000334785,9606.ENSP00000340019,9606.ENSP00000342197,9606.ENSP00000343158,9606.ENSP00000344218,9606.ENSP00000344219,9606.ENSP00000346453,9606.ENSP00000350928,9606.ENSP00000355580,9606.ENSP00000355777,9606.ENSP00000356607,9606.ENSP00000357726,9606.ENSP00000360609,9606.ENSP00000360806,9606.ENSP00000362071,9606.ENSP00000362643,9606.ENSP00000363054,9606.ENSP00000363092,9606.ENSP00000363117,9606.ENSP00000363480,9606.ENSP00000363708,9606.ENSP00000366404,9606.ENSP00000366694,9606.ENSP00000368439,9606.ENSP00000370542,9606.ENSP00000376184,9606.ENSP00000378310,9606.ENSP00000379183,9606.ENSP00000380081,9606.ENSP00000383053,9606.ENSP00000384126,9606.ENSP00000386378,9606.ENSP00000394496,9606.ENSP00000394720,9606.ENSP00000395772,9606.ENSP00000398017,9606.ENSP00000404042,9606.ENSP00000407822,9606.ENSP00000414982,9606.ENSP00000418754,9606.ENSP00000419465,9606.ENSP00000422464,9606.ENSP00000426167,9606.ENSP00000435648,9606.ENSP00000436785,9606.ENSP00000437554,9606.ENSP00000440896,9606.ENSP00000442046,9606.ENSP00000456609,9606.ENSP00000458977,9606.ENSP00000464814,9606.ENSP00000477515,9606.ENSP00000477792,9606.ENSP00000478026,9606.ENSP00000480428,9606.ENSP00000480916,9606.ENSP00000481244,9606.ENSP00000483403,9606.ENSP00000483469,9606.ENSP00000492024,9606.ENSP00000494708,9606.ENSP00000495564,9606.ENSP00000496184,9606.ENSP00000498071,9606.ENSP00000498662","MYOC,YIPF1,BIK,UPK3A,ORC6,DECR2,RASL12,EPHX3,NKG7,TRAP1,CFP,KIF17,ACKR4,LILRA1,AOC2,RAMP1,ACY3,DDX56,PKMYT1,ANOS1,MCAM,NOP58,FGF10,CPT1A,ADAM28,ERBB3,PAK1,TMEM45B,LHFPL4,NRG1,ABHD6,MASP1,VEGFD,JAM3,ALG8,TMEM88,GP9,KREMEN2,GPR37,FAM151A,P2RY14,B4GALT2,UGT8,AOC3,GNAI2,GPM6B,FAXDC2,SOX11,HSPA5,CCZ1,CLASP2,IZUMO1,P4HB,PRKCH,LEPR,TMED9,NEXN,TESC,HSPD1,BTNL8,EPB41L3,C1orf162,SUSD4,IPO4,GAD1,KCNK1,ACBD3,RALGPS2,S100A12,HSP90AB1,KCNB1,JPH2,PHKA1,STX12,PRKG1,FGR,DLG3,BMPR2,TRIM27,KCTD12,PCYT1B,SDC1,BDH1,SLC39A8,PANX2,SLC29A4,EPHB2,LRRC32,CD207,CORO1C,SEMA4B,GNL3,CLDN9,TMED4,CNTN6,KLC1,PTK7,WWTR1,PDGFC,OSTC,GRIK4,SLC35F2,IQSEC3,PLD5,TMTC1,STRA6,DPEP2,COASY,DGKK,LRRC41,ANXA8,B4GALT3,SLC9A7,FXYD1,GHR,GPR179,PAX6,HBD,GRHL2,SLC52A2,CARD14,LRRC4B",3.51e-05,0.0219,"Membrane"
"GO_CC","compartments","GO:0098590",28,1237,9606,"9606.ENSP00000216211,9606.ENSP00000247986,9606.ENSP00000255082,9606.ENSP00000267101,9606.ENSP00000278568,9606.ENSP00000287585,9606.ENSP00000287842,9606.ENSP00000295962,9606.ENSP00000327760,9606.ENSP00000330393,9606.ENSP00000334785,9606.ENSP00000340019,9606.ENSP00000355580,9606.ENSP00000360609,9606.ENSP00000360806,9606.ENSP00000363117,9606.ENSP00000363480,9606.ENSP00000363708,9606.ENSP00000366694,9606.ENSP00000378310,9606.ENSP00000380081,9606.ENSP00000383053,9606.ENSP00000394496,9606.ENSP00000407822,9606.ENSP00000435648,9606.ENSP00000437554,9606.ENSP00000481244,9606.ENSP00000498662","UPK3A,KIF17,ACY3,ERBB3,PAK1,LHFPL4,NRG1,ABHD6,CLASP2,LEPR,TESC,HSPD1,KCNK1,HSP90AB1,KCNB1,FGR,DLG3,BMPR2,KCTD12,SLC39A8,SLC29A4,EPHB2,CORO1C,CNTN6,GRIK4,IQSEC3,FXYD1,LRRC4B",4.04e-05,0.0219,"Plasma membrane region"
"WIKIPATHWAY","wikipathways","WP2864",6,53,9606,"9606.ENSP00000267101,9606.ENSP00000287842,9606.ENSP00000324173,9606.ENSP00000340019,9606.ENSP00000347134,9606.ENSP00000498071","ERBB3,NRG1,HSPA5,HSPD1,NET1,CARD14",2.33e-05,0.0182,"Apoptosis-related network due to altered Notch3 in ovarian cancer"
"GO_CC","compartments","GO:0070161",29,1325,9606,"9606.ENSP00000064724,9606.ENSP00000188790,9606.ENSP00000233954,9606.ENSP00000252321,9606.ENSP00000252456,9606.ENSP00000261590,9606.ENSP00000274979,9606.ENSP00000281282,9606.ENSP00000286355,9606.ENSP00000299565,9606.ENSP00000307023,9606.ENSP00000322460,9606.ENSP00000327290,9606.ENSP00000350032,9606.ENSP00000350415,9606.ENSP00000353496,9606.ENSP00000354900,9606.ENSP00000357336,9606.ENSP00000371085,9606.ENSP00000379678,9606.ENSP00000399745,9606.ENSP00000399888,9606.ENSP00000418525,9606.ENSP00000444201,9606.ENSP00000467201,9606.ENSP00000477715,9606.ENSP00000480150,9606.ENSP00000483721,9606.ENSP00000484715","CLDN11,FAP,IL1RL1,KCNA5,CNN1,DSG2,ANO7,CGNL1,ADCY8,CHRNA5,KLF11,SCN4B,ITGA11,FRMD4A,GJA9,LZTS3,GJB1,RUSC1,BAIAP2L2,PGM5,CHRM2,HMGA1,MME,SYT7,GJC1,CPEB1,HYOU1,ADCYAP1R1,SRCIN1",2.16e-05,0.0441,"Anchoring junction"
"GO_CC","compartments","GO:0005654",63,4169,9606,"9606.ENSP00000225728,9606.ENSP00000227266,9606.ENSP00000242057,9606.ENSP00000256079,9606.ENSP00000260810,9606.ENSP00000261503,9606.ENSP00000262133,9606.ENSP00000262188,9606.ENSP00000263773,9606.ENSP00000264645,9606.ENSP00000265038,9606.ENSP00000265404,9606.ENSP00000265963,9606.ENSP00000274054,9606.ENSP00000278483,9606.ENSP00000278823,9606.ENSP00000282308,9606.ENSP00000285930,9606.ENSP00000286317,9606.ENSP00000317257,9606.ENSP00000318629,9606.ENSP00000324124,9606.ENSP00000325074,9606.ENSP00000329662,9606.ENSP00000333223,9606.ENSP00000338927,9606.ENSP00000341280,9606.ENSP00000344488,9606.ENSP00000346335,9606.ENSP00000346916,9606.ENSP00000347845,9606.ENSP00000356426,9606.ENSP00000356448,9606.ENSP00000361010,9606.ENSP00000361777,9606.ENSP00000363124,9606.ENSP00000363929,9606.ENSP00000364929,9606.ENSP00000367398,9606.ENSP00000368245,9606.ENSP00000369217,9606.ENSP00000378414,9606.ENSP00000378830,9606.ENSP00000380494,9606.ENSP00000380904,9606.ENSP00000381717,9606.ENSP00000384198,9606.ENSP00000395793,9606.ENSP00000402510,9606.ENSP00000409594,9606.ENSP00000411140,9606.ENSP00000422375,9606.ENSP00000441954,9606.ENSP00000443900,9606.ENSP00000447597,9606.ENSP00000456782,9606.ENSP00000457513,9606.ENSP00000463201,9606.ENSP00000463982,9606.ENSP00000476746,9606.ENSP00000482027,9606.ENSP00000483328,9606.ENSP00000485010","MED31,CTSC,AHR,IPO8,TOPBP1,SPECC1,RBL2,SMARCD3,FNBP4,CASC3,ERCC8,STAP1,GTF2H1,NAF1,HIKESHI,MTA2,ZNF256,AKR1B1,MED7,CPNE1,VPS37A,POLR2L,PPP2R2A,H1-10,ZNF470,ZNF385A,JARID2,JPH1,NRDE2,TRIM6-TRIM34,TASOR,TAB2,TPR,REXO4,SET,PHF20,NCOA6,ING1,NPHP4,CXorf21,ARIH1,SMARCD1,QRICH1,MYCL,POLR3D,UBE2D2,INO80D,WDR20,MTRR,ZFYVE27,NPIPB15,NUDT16,SMAD5,LYRM4,NPIPB12,ZDHHC7,COX4I1,SNURF,YTHDC1,ZBTB25,NR4A3,POLR2J3,CIITA",1.38e-06,0.0028,"Nucleoplasm"
"GO_CC","compartments","GO:0070013",75,5660,9606,"9606.ENSP00000225728,9606.ENSP00000227266,9606.ENSP00000231887,9606.ENSP00000242057,9606.ENSP00000256079,9606.ENSP00000260810,9606.ENSP00000261503,9606.ENSP00000262133,9606.ENSP00000262188,9606.ENSP00000263773,9606.ENSP00000264645,9606.ENSP00000265038,9606.ENSP00000265404,9606.ENSP00000265963,9606.ENSP00000266397,9606.ENSP00000274054,9606.ENSP00000278483,9606.ENSP00000278823,9606.ENSP00000281081,9606.ENSP00000282308,9606.ENSP00000285930,9606.ENSP00000286317,9606.ENSP00000295491,9606.ENSP00000304133,9606.ENSP00000317257,9606.ENSP00000318629,9606.ENSP00000324124,9606.ENSP00000325074,9606.ENSP00000329662,9606.ENSP00000333223,9606.ENSP00000338927,9606.ENSP00000341280,9606.ENSP00000344488,9606.ENSP00000346335,9606.ENSP00000346839,9606.ENSP00000346916,9606.ENSP00000347845,9606.ENSP00000356426,9606.ENSP00000356448,9606.ENSP00000357791,9606.ENSP00000361010,9606.ENSP00000361777,9606.ENSP00000362776,9606.ENSP00000363124,9606.ENSP00000363929,9606.ENSP00000364929,9606.ENSP00000365230,9606.ENSP00000367398,9606.ENSP00000368245,9606.ENSP00000369217,9606.ENSP00000377446,9606.ENSP00000377696,9606.ENSP00000378414,9606.ENSP00000378830,9606.ENSP00000380494,9606.ENSP00000380904,9606.ENSP00000381717,9606.ENSP00000384198,9606.ENSP00000395793,9606.ENSP00000402510,9606.ENSP00000409594,9606.ENSP00000411140,9606.ENSP00000422375,9606.ENSP00000432743,9606.ENSP00000441954,9606.ENSP00000443900,9606.ENSP00000447597,9606.ENSP00000456782,9606.ENSP00000457513,9606.ENSP00000463201,9606.ENSP00000463982,9606.ENSP00000476746,9606.ENSP00000482027,9606.ENSP00000483328,9606.ENSP00000485010","MED31,CTSC,EHHADH,AHR,IPO8,TOPBP1,SPECC1,RBL2,SMARCD3,FNBP4,CASC3,ERCC8,STAP1,GTF2H1,ERP27,NAF1,HIKESHI,MTA2,NUBPL,ZNF256,AKR1B1,MED7,MRPS18C,SCG2,CPNE1,VPS37A,POLR2L,PPP2R2A,H1-10,ZNF470,ZNF385A,JARID2,JPH1,NRDE2,FN1,TRIM6-TRIM34,TASOR,TAB2,TPR,HRNR,REXO4,SET,COL16A1,PHF20,NCOA6,ING1,BCL2L1,NPHP4,CXorf21,ARIH1,SUCLG1,NIT2,SMARCD1,QRICH1,MYCL,POLR3D,UBE2D2,INO80D,WDR20,MTRR,ZFYVE27,NPIPB15,NUDT16,TP53AIP1,SMAD5,LYRM4,NPIPB12,ZDHHC7,COX4I1,SNURF,YTHDC1,ZBTB25,NR4A3,POLR2J3,CIITA",1.2e-05,0.0123,"Intracellular organelle lumen"
"GO_CC","compartments","GO:1902494",28,1539,9606,"9606.ENSP00000225728,9606.ENSP00000259512,9606.ENSP00000262188,9606.ENSP00000264645,9606.ENSP00000265038,9606.ENSP00000265963,9606.ENSP00000269856,9606.ENSP00000278823,9606.ENSP00000286317,9606.ENSP00000303830,9606.ENSP00000324124,9606.ENSP00000325074,9606.ENSP00000334145,9606.ENSP00000341280,9606.ENSP00000343190,9606.ENSP00000355046,9606.ENSP00000356448,9606.ENSP00000363124,9606.ENSP00000363929,9606.ENSP00000364929,9606.ENSP00000369217,9606.ENSP00000377446,9606.ENSP00000378414,9606.ENSP00000380904,9606.ENSP00000381717,9606.ENSP00000384198,9606.ENSP00000483328,9606.ENSP00000497574","MED31,DERL1,SMARCD3,CASC3,ERCC8,GTF2H1,FEM1A,MTA2,MED7,INSR,POLR2L,PPP2R2A,F3,JARID2,PPCDC,MT-ND2,TPR,PHF20,NCOA6,ING1,ARIH1,SUCLG1,SMARCD1,POLR3D,UBE2D2,INO80D,POLR2J3,GCLC",0.00014,0.0476,"Catalytic complex"
"GO_CC","compartments","GO:0016607",13,420,9606,"9606.ENSP00000236273,9606.ENSP00000310448,9606.ENSP00000337632,9606.ENSP00000357644,9606.ENSP00000363753,9606.ENSP00000366557,9606.ENSP00000373696,9606.ENSP00000378702,9606.ENSP00000388940,9606.ENSP00000407487,9606.ENSP00000416534,9606.ENSP00000449386,9606.ENSP00000460348","SYF2,SART1,SARNP,GATAD2B,ABITRAM,CRNKL1,TRIP12,BRD2,TCF12,UNC45A,DDX46,SART3,PRPF8",1.45e-05,0.0296,"Nuclear speck"
"GO_CC","compartments","GO:0098797",18,589,9606,"9606.ENSP00000263372,9606.ENSP00000268603,9606.ENSP00000278193,9606.ENSP00000294818,9606.ENSP00000304895,9606.ENSP00000326366,9606.ENSP00000338171,9606.ENSP00000354566,9606.ENSP00000357060,9606.ENSP00000363976,9606.ENSP00000380948,9606.ENSP00000384513,9606.ENSP00000386306,9606.ENSP00000386962,9606.ENSP00000394227,9606.ENSP00000403362,9606.ENSP00000419101,9606.ENSP00000452120","KCNK6,CDH11,LIN7C,LRRC52,IRS1,PSEN1,SKAP1,CD3E,ATP1A4,HLA-DMA,ITGB2,ABCG5,SCN9A,CATSPERG,CSF2RA,AP2M1,CACNA2D3,ITGA7",3.45e-06,0.0071,"Plasma membrane protein complex"
"GO_CC","compartments","GO:0043227",122,13188,9606,"9606.ENSP00000164227,9606.ENSP00000172229,9606.ENSP00000219204,9606.ENSP00000220429,9606.ENSP00000220509,9606.ENSP00000222219,9606.ENSP00000222982,9606.ENSP00000239461,9606.ENSP00000239906,9606.ENSP00000243878,9606.ENSP00000250559,9606.ENSP00000252840,9606.ENSP00000253408,9606.ENSP00000253686,9606.ENSP00000254605,9606.ENSP00000254846,9606.ENSP00000256857,9606.ENSP00000257177,9606.ENSP00000261623,9606.ENSP00000262455,9606.ENSP00000262719,9606.ENSP00000262815,9606.ENSP00000263934,9606.ENSP00000264335,9606.ENSP00000265087,9606.ENSP00000268699,9606.ENSP00000270570,9606.ENSP00000273962,9606.ENSP00000274000,9606.ENSP00000274457,9606.ENSP00000278616,9606.ENSP00000282296,9606.ENSP00000284981,9606.ENSP00000289371,9606.ENSP00000292314,9606.ENSP00000297313,9606.ENSP00000297423,9606.ENSP00000297540,9606.ENSP00000298248,9606.ENSP00000306080,9606.ENSP00000311505,9606.ENSP00000312700,9606.ENSP00000313309,9606.ENSP00000315743,9606.ENSP00000318258,9606.ENSP00000319974,9606.ENSP00000320359,9606.ENSP00000328251,9606.ENSP00000334379,9606.ENSP00000341779,9606.ENSP00000343690,9606.ENSP00000344241,9606.ENSP00000345672,9606.ENSP00000349723,9606.ENSP00000351273,9606.ENSP00000352069,9606.ENSP00000354414,9606.ENSP00000354645,9606.ENSP00000354837,9606.ENSP00000355206,9606.ENSP00000355924,9606.ENSP00000356674,9606.ENSP00000358283,9606.ENSP00000358925,9606.ENSP00000359206,9606.ENSP00000359305,9606.ENSP00000359837,9606.ENSP00000360689,9606.ENSP00000361084,9606.ENSP00000361557,9606.ENSP00000362010,9606.ENSP00000362080,9606.ENSP00000362332,9606.ENSP00000362873,9606.ENSP00000363506,9606.ENSP00000363616,9606.ENSP00000364699,9606.ENSP00000365663,9606.ENSP00000368517,9606.ENSP00000369895,9606.ENSP00000370376,9606.ENSP00000370781,9606.ENSP00000371194,9606.ENSP00000377027,9606.ENSP00000377690,9606.ENSP00000377747,9606.ENSP00000379364,9606.ENSP00000379808,9606.ENSP00000379866,9606.ENSP00000380911,9606.ENSP00000381840,9606.ENSP00000383365,9606.ENSP00000389277,9606.ENSP00000397563,9606.ENSP00000402457,9606.ENSP00000403683,9606.ENSP00000406037,9606.ENSP00000406197,9606.ENSP00000409738,9606.ENSP00000417510,9606.ENSP00000419243,9606.ENSP00000420927,9606.ENSP00000421258,9606.ENSP00000425130,9606.ENSP00000428220,9606.ENSP00000431748,9606.ENSP00000433773,9606.ENSP00000434676,9606.ENSP00000436047,9606.ENSP00000439402,9606.ENSP00000442464,9606.ENSP00000447091,9606.ENSP00000462116,9606.ENSP00000472836,9606.ENSP00000476228,9606.ENSP00000477538,9606.ENSP00000481022,9606.ENSP00000481886,9606.ENSP00000485582,9606.ENSP00000495481,9606.ENSP00000498499,9606.ENSP00000498577","BCL3,NGFR,ARL2BP,GABPB1,VPS18,DNASE2,CYP3A5,PRRX1,FAM53C,ENKD1,RAP1B,ZNF557,GFAP,MRPS25,RRP8,KDM6B,GRP,TUT4,CYBA,ERP44,PHLPP1,MAU2,KIF1B,YWHAE,STC2,GAS8,SLC47A1,TRMT10A,AP1AR,FEM1C,ATM,ZNF551,APP,EIF5B,CCDC12,RGS20,SPIDR,PHAX,CRYL1,MRM3,IQCB1,B3GNT8,FUZ,CCNG2,CSRNP3,BBX,IFT22,RIOX2,C2CD3,PPP1CC,DPYSL3,ZMAT5,CTSB,BCL11B,CASP8,WWP2,ZNF627,GPATCH3,ARHGEF2,MT-ND3,SMYD2,ZBTB37,UFL1,PSRC1,BTRC,TMED5,ZZZ3,TNKS2,MRPL14,RBM41,ANXA7,SYTL4,TFAP2E,NDUFA8,UQCC1,EDEM2,SDHD,NPPA,ECHDC3,GEMIN8,DUT,CDC20B,LSP1,TGFBRAP1,TTC23,CHD2,MOB1A,ATF7IP2,COL4A4,CEP83,AEBP2,TXNRD2,TMBIM6,TENT2,GRAMD1B,NABP1,KAT8,PAQR8,TMBIM1,SUPT20H,FXN,PDK2,ZNF154,UVSSA,IRGM,PCDHA2,ZNF585B,USP50,ST3GAL4,ZNF667,NCEH1,SLC8B1,SAP30BP,KXD1,SIRT5,NAP1L1,SCAMP1,PGRMC2,CERS1,MYO15A,CTC1,TPM3",1.05e-05,0.0215,"Membrane-bounded organelle"
"GO_CC","compartments","GO:0043229",121,13231,9606,"9606.ENSP00000164227,9606.ENSP00000172229,9606.ENSP00000219204,9606.ENSP00000220429,9606.ENSP00000220509,9606.ENSP00000222219,9606.ENSP00000222982,9606.ENSP00000239461,9606.ENSP00000239906,9606.ENSP00000243878,9606.ENSP00000250559,9606.ENSP00000252840,9606.ENSP00000253408,9606.ENSP00000253686,9606.ENSP00000254605,9606.ENSP00000254846,9606.ENSP00000256857,9606.ENSP00000257177,9606.ENSP00000261623,9606.ENSP00000262455,9606.ENSP00000262719,9606.ENSP00000262815,9606.ENSP00000263934,9606.ENSP00000264335,9606.ENSP00000265087,9606.ENSP00000268699,9606.ENSP00000273962,9606.ENSP00000274000,9606.ENSP00000274457,9606.ENSP00000278616,9606.ENSP00000282296,9606.ENSP00000284981,9606.ENSP00000289371,9606.ENSP00000292314,9606.ENSP00000297313,9606.ENSP00000297423,9606.ENSP00000297540,9606.ENSP00000306080,9606.ENSP00000311505,9606.ENSP00000312700,9606.ENSP00000313309,9606.ENSP00000315743,9606.ENSP00000318258,9606.ENSP00000319974,9606.ENSP00000320359,9606.ENSP00000328251,9606.ENSP00000334379,9606.ENSP00000341779,9606.ENSP00000343690,9606.ENSP00000344241,9606.ENSP00000345672,9606.ENSP00000349723,9606.ENSP00000351273,9606.ENSP00000352069,9606.ENSP00000354414,9606.ENSP00000354645,9606.ENSP00000354837,9606.ENSP00000355206,9606.ENSP00000355924,9606.ENSP00000356674,9606.ENSP00000358283,9606.ENSP00000358925,9606.ENSP00000359206,9606.ENSP00000359305,9606.ENSP00000359837,9606.ENSP00000360689,9606.ENSP00000361084,9606.ENSP00000361557,9606.ENSP00000362010,9606.ENSP00000362080,9606.ENSP00000362332,9606.ENSP00000362873,9606.ENSP00000363506,9606.ENSP00000363616,9606.ENSP00000364699,9606.ENSP00000365663,9606.ENSP00000368517,9606.ENSP00000369895,9606.ENSP00000370376,9606.ENSP00000370781,9606.ENSP00000371194,9606.ENSP00000377027,9606.ENSP00000377747,9606.ENSP00000379364,9606.ENSP00000379808,9606.ENSP00000379866,9606.ENSP00000380911,9606.ENSP00000381840,9606.ENSP00000383365,9606.ENSP00000389277,9606.ENSP00000397563,9606.ENSP00000402457,9606.ENSP00000403683,9606.ENSP00000406037,9606.ENSP00000406197,9606.ENSP00000409738,9606.ENSP00000416429,9606.ENSP00000417510,9606.ENSP00000419243,9606.ENSP00000420927,9606.ENSP00000421258,9606.ENSP00000425130,9606.ENSP00000428220,9606.ENSP00000431748,9606.ENSP00000433773,9606.ENSP00000434676,9606.ENSP00000436047,9606.ENSP00000439402,9606.ENSP00000442464,9606.ENSP00000447091,9606.ENSP00000462116,9606.ENSP00000472836,9606.ENSP00000476228,9606.ENSP00000477538,9606.ENSP00000480270,9606.ENSP00000481022,9606.ENSP00000481886,9606.ENSP00000485582,9606.ENSP00000495481,9606.ENSP00000498499,9606.ENSP00000498577","BCL3,NGFR,ARL2BP,GABPB1,VPS18,DNASE2,CYP3A5,PRRX1,FAM53C,ENKD1,RAP1B,ZNF557,GFAP,MRPS25,RRP8,KDM6B,GRP,TUT4,CYBA,ERP44,PHLPP1,MAU2,KIF1B,YWHAE,STC2,GAS8,TRMT10A,AP1AR,FEM1C,ATM,ZNF551,APP,EIF5B,CCDC12,RGS20,SPIDR,PHAX,MRM3,IQCB1,B3GNT8,FUZ,CCNG2,CSRNP3,BBX,IFT22,RIOX2,C2CD3,PPP1CC,DPYSL3,ZMAT5,CTSB,BCL11B,CASP8,WWP2,ZNF627,GPATCH3,ARHGEF2,MT-ND3,SMYD2,ZBTB37,UFL1,PSRC1,BTRC,TMED5,ZZZ3,TNKS2,MRPL14,RBM41,ANXA7,SYTL4,TFAP2E,NDUFA8,UQCC1,EDEM2,SDHD,NPPA,ECHDC3,GEMIN8,DUT,CDC20B,LSP1,TGFBRAP1,CHD2,MOB1A,ATF7IP2,COL4A4,CEP83,AEBP2,TXNRD2,TMBIM6,TENT2,GRAMD1B,NABP1,KAT8,PAQR8,TMBIM1,RPL32,SUPT20H,FXN,PDK2,ZNF154,UVSSA,IRGM,PCDHA2,ZNF585B,USP50,ST3GAL4,ZNF667,NCEH1,SLC8B1,SAP30BP,KXD1,SIRT5,NAP1L1,PPP1R18,SCAMP1,PGRMC2,CERS1,MYO15A,CTC1,TPM3",3.14e-05,0.0321,"Intracellular organelle"
"REACTOME","rctm","HSA-210500",5,24,9606,"9606.ENSP00000221485,9606.ENSP00000254976,9606.ENSP00000273258,9606.ENSP00000278379,9606.ENSP00000362399","SLC17A7,SNAP25,ARL6IP5,SLC1A2,STXBP1",5.14e-06,0.0117,"Glutamate Neurotransmitter Release Cycle"
"REACTOME","rctm","HSA-9013404",7,87,9606,"9606.ENSP00000274498,9606.ENSP00000278671,9606.ENSP00000360916,9606.ENSP00000376317,9606.ENSP00000463939,9606.ENSP00000472929,9606.ENSP00000485033","ARHGAP26,LAMTOR1,VAV2,TAOK3,ARHGDIA,VAV1,DOCK1",2.1e-05,0.048,"RAC2 GTPase cycle"
"WIKIPATHWAY","wikipathways","WP23",7,97,9606,"9606.ENSP00000085219,9606.ENSP00000331602,9606.ENSP00000370912,9606.ENSP00000378974,9606.ENSP00000384675,9606.ENSP00000428924,9606.ENSP00000465039","CD22,PRKCD,TEC,MAPK8,SOS1,LYN,MAP4K1",2.22e-05,0.0173,"B cell receptor signaling pathway"
